User_ID,Location,Age
84669,chelmsford_ england_ united kingdom,44
128205,ridgeland_ mississippi_ usa,39
110732,edmonton_ alberta_ canada,52
225527,central coast_ new south wales_ australia,15
236293,istanbul_ n/a_ turkey,33
237686,n. huntingdon_ pennsylvania_ usa,36
136959,inkster_ michigan_ usa,42
150736,shanghai_ shanghai_ china,51
54232,tijuana_ maine_ mexico,25
190990,canterbury_ new south wales_ australia,28
198550,birnamwood_ wisconsin_ usa,30
7158,omaha_ nebraska_ usa,30
182409,le havre_ haute normandie_ france,21
215021,carndonagh_ n/a_ ireland,53
87410,littleton_ colorado_ usa,54
162010,orange_ virginia_ usa,33
225775,san diego_ california_ usa,36
170167,lodi_ california_ usa,39
267113,arlington_ virginia_ usa,15
242185,patan_ gujarat_ india,24
231921,torino_ piemonte_ italy,38
199629,milano_ lombardia_ italy,45
190942,glasgow_ scotland_ united kingdom,38
177519,lake munmorah_ new south wales_ australia,39
139028,cypress_ california_ usa,43
157518,laukaa_ n/a_ finland,57
203571,wellington_ kansas_ usa,37
165137,vantaa_ uusimaa_ finland,19
129703,sammamish_ washington_ usa,23
101830,hannover_ niedersachsen_ germany,41
190745,clovis_ california_ usa,58
44332,faro_ algarve_ portugal,64
214155,bowen_ queensland_ australia,53
26870,sh_ sh_ china,25
276172,sheffield_ england_ united kingdom,23
264316,bruxelles_ bruxelles-capitale_ belgium,25
138594,danville_ california_ usa,62
28804,cardinal_ ontario_ canada,50
5597,ajax_ ontario_ canada,25
204296,calgary_ alberta_ canada,39
59561,washington_ dc_ usa,41
97466,granada_ n/a_ spain,23
83646,covington_ virginia_ usa,34
28152,stuttgart_ baden-wuerttemberg_ germany,44
184316,lake view terrace_ california_ usa,52
142592,washington_ dc_ usa,30
234031,townsville_ queensland_ australia,49
114241,townsend_ massachusetts_ usa,32
94665,waverley_ nova scotia_ canada,50
6813,assouit_ egypt_ egypt,25
201141,ottawa_ ontario_ canada,27
271606,anaheim_ california_ usa,36
183613,columbia_ south carolina_ usa,43
272463,logan_ utah_ usa,24
168323,weimar_ thueringen_ germany,29
176214,springdale_ arkansas_ usa,34
243868,melbourne_ victoria_ australia,31
81206,lisbon_ tr�s-os-montes_ portugal,25
130843,bath_ england_ united kingdom,21
130518,limehouse_ ontario_ canada,31
144879,london_ england_ united kingdom,42
91068,san anselmo_ california_ usa,48
70843,barcelona_ anzo�tegui_ venezuela,45
119815,pensacola_ florida_ usa,21
267953,glendale_ washington_ usa,28
180758,bittern_ victoria_ australia,31
257782,east lansing_ michigan_ usa,20
2320,rochester_ new york_ usa,21
253988,rome_ rome_ italy,34
32452,baltimore_ maryland_ usa,22
143693,espoo_ n/a_ finland,24
238670,columbus_ ohio_ usa,57
60781,chillicothe_ ohio_ usa,18
9677,balchik_ varna_ bulgaria,25
138875,orte scalo (vt)_ lazio_ italy,30
11405,casa_ arkansas_ usa,22
134296,minneapolis_ minnesota_ usa,33
220443,new haven_ connecticut_ usa,57
110530,elmira_ new york_ usa,43
1148,prairie village_ kansas_ usa,79
161647,oviedo_ asturias_ spain,27
112097,helsingborg_ sk�ne_ sweden,19
122114,macon_ georgia_ usa,30
8547,gaborone_ n/a_ botswana,29
113919,alexandria_ virginia_ usa,39
68298,buffalo_ new york_ usa,63
185047,lugo_ lugo_ spain,21
15549,atlanta_ georgia_ usa,26
27910,auckland_ n/a_ new zealand,56
197272,pie town_ new mexico_ usa,65
89066,melbourne_ victoria_ australia,18
201356,villa allende_ cordoba_ argentina,22
277435,cedarburg_ wisconsin_ usa,50
177622,bukit jalil_ kuala lumpur_ malaysia,20
111316,n/a_ n/a_ united kingdom,46
27596,gurnee_ illinois_ usa,15
73355,morehead_ kentucky_ usa,15
270156,portland_ oregon_ usa,41
73562,riverside_ illinois_ usa,40
214875,catanzaro_ calabria_ italy,25
60936,perth_ western australia_ australia,39
2401,manchester_ england_ united kingdom,25
113793,tallahassee_ florida_ usa,34
242336,white haven_ pennsylvania_ usa,46
208910,chon an_ chunnam_ south korea,23
60975,marmora_ ontario_ canada,29
177023,hayward_ wisconsin_ usa,42
47192,ch-8580 sommeri_ thurgau-switzerland_ switzerland,19
89187,kajang_ selangor darul ehsan_ malaysia,38
80938,oak  island_ north carolina_ usa,76
222945,canon city_ colorado_ usa,30
86275,edinburgh_ scotland_ united kingdom,43
268118,haverhill_ massachusetts_ usa,33
82558,cambridge_ waikato_ new zealand,42
173341,kenosha_ wisconsin_ usa,46
234436,sydney_ new south wales_ australia,15
247422,nanaimo_ british columbia_ canada,43
83538,richlandtown_ pennsylvania_ usa,25
43041,mexico_ distrito federal_ mexico,33
6609,wallingford_ connecticut_ usa,29
70462,virginia beach_ virginia_ usa,38
168079,green town_ california_ usa,29
126276,tullahoma_ tennessee_ usa,58
87087,san antonio_ texas_ usa,21
193504,earlysville_ virginia_ usa,38
31669,bursa_ marmara_ turkey,33
203327,costa mesa_ california_ usa,74
122655,wuppertal_ nordrhein-westfalen_ germany,14
158826,cartagena_ murcia_ spain,30
79343,aylmer_ quebec_ canada,43
16153,chelmsford_ england_ united kingdom,58
90165,morges_ vaud_ switzerland,22
260767,sydney_ new south wales_ australia,27
21375,beeston_  nottingham_ nottinghamshire_ united kingdom,69
29457,deltona_ florida_ usa,16
34236,kitchener_ ontario_ canada,16
188414,myrtle beach_ south carolina_ usa,27
221508,torino_ piemonte_ italy,34
186924,trumbull_ connecticut_ usa,49
205021,milwaukee_ wisconsin_ usa,72
127236,visalia_ california_ usa,27
14118,c�rdoba_ c�rdoba_ spain,51
208531,st. louis_ missouri_ usa,51
71142,granada_ andalucia_ spain,29
170744,peru_ indiana_ usa,34
85283,louisville_ kentucky_ usa,54
237317,albuquerque_ new mexico_ usa,14
189982,mifflinburg_ pennsylvania_ usa,22
58581,fort walton beach_ florida_ usa,46
89558,arenys de munt_ barcelona_ spain,28
225573,sydney_ new south wales_ australia,21
155519,winston salem_ north carolina_ usa,35
53549,plattsburgh_ new york_ usa,23
272023,bronx_ new york_ usa,15
45085,moore_ oklahoma_ usa,40
40845,madrid_ n/a_ spain,27
198856,portland_ oregon_ usa,50
200198,daly city_ california_ usa,19
185360,marietta_ georgia_ usa,26
6316,c�ceres_ extremadura_ spain,22
69010,toronto_ ontario_ canada,39
139563,hood river_ oregon_ usa,64
108499,madrid_ madrid_ spain,36
62084,minneapolis_ minnesota_ usa,43
188071,plainwell_ michigan_ usa,65
83621,sugar land_ texas_ usa,54
152857,new york_ new york_ usa,34
170312,bow_ washington_ usa,53
154844,sharon hill_ pennsylvania_ usa,32
34812,shijiazhuang_ hebei_ china,23
58712,stockton_ california_ usa,62
224331,mebane_ north carolina_ usa,32
26727,westerville_ ohio_ usa,43
143952,1021 hwy 371 s_ mississippi_ usa,52
67247,ventimiglia_ liguria_ italy,27
127449,holtsville_ new york_ usa,52
27353,san antonio_ texas_ usa,22
174043,london_ england_ united kingdom,34
263852,lake mary_ florida_ usa,65
63292,barcelona_ barcelona_ spain,29
153810,ridgewood_ new jersey_ usa,19
5686,brookline_ massachusetts_ usa,30
112911,riverview_ michigan_ usa,47
19645,somerville_ massachusetts_ usa,28
235865,midland_ ontario_ canada,32
128240,mckinney_ texas_ usa,28
165047,bradford_ yorkshire_ united kingdom,46
98751,recife_ pernambuco_ brazil,21
213822,jacksonville_ florida_ usa,66
233756,crabtree_ pennsylvania_ usa,32
228732,tucson_ arizona_ usa,52
222498,guilderland center_ new york_ usa,60
119745,wendell_ north carolina_ usa,29
148517,minneapolis_ minnesota_ usa,70
118323,adelaide_ south australia_ australia,80
114834,manitowoc_ wisconsin_ usa,31
175924,hillsboro_ texas_ usa,51
46780,laplace_ louisiana_ usa,53
18528,fairview_ michigan_ usa,16
36611,wichita_ kansas_ usa,28
277986,battle ground wa_ washington_ usa,30
41918,perugia_ umbria_ italy,35
183526,new orleans_ louisiana_ usa,52
254806,bothel_ niedersachsen_ germany,31
96617,perth_ western australia_ australia,67
181608,moncton_ new brunswick_ canada,25
270651,hamden_ new york_ usa,17
275109,princeton_ west virginia_ usa,22
194598,winston-salem_ north carolina_ usa,23
108891,la rochelle_ n/a_ france,43
187521,boston_ massachusetts_ usa,36
18705,feldkirchen/munich_ bayern_ germany,42
28705,lebanon_ pennsylvania_ usa,51
128483,grimsby_ england_ united kingdom,48
48390,n.carleston_ south carolina_ usa,16
52646,nottingham_ england_ united kingdom,34
275266,pasaia_ gipuzkoa_ spain,28
3694,raleigh_ north carolina_ usa,16
48875,quito_ pichincha_ ecuador,25
97094,k�ln_ nordrhein-westfalen_ germany,30
194564,glasgow_ scotland_ united kingdom,20
4940,bucuresti_ romania_ romania,29
64674,edmonton_ alberta_ canada,34
210084,philadelphia_ pennsylvania_ usa,53
99081,cali_ valle_ colombia,40
19094,peoria_ arizona_ usa,49
232774,arlington_ virginia_ usa,34
156997,sunland_ california_ usa,51
141201,redmond_ washington_ usa,29
190936,hamilton_ ohio_ usa,39
94904,chicago_ illinois_,53
88388,nantes_ loire atlantique_ france,59
122396,welwyn garden city_ n/a_ united kingdom,30
32020,hurstbridge_ victoria_ australia,14
106332,z�rich_ z�rich_ switzerland,25
116198,park ridge_ new jersey_ usa,27
29498,boise_ idaho_ usa,35
244336,bangalore_ karnataka_ india,25
249899,cheektowaga_ _,35
258133,belleville_ michigan_ usa,54
262811,marion_ illinois_ usa,58
260182,detroit_ michigan_ usa,44
169451,houston_ texas_ usa,40
247091,granada_ granada_ spain,46
264217,attard_ n/a_ malta,18
241923,toronto / the beaches_ ontario_ canada,44
187425,san francisco_ california_ usa,12
114825,louisville_ kentucky_ usa,32
122633,mijdrecht_ utrecht_ netherlands,43
44111,appleton_ wisconsin_,69
246752,haverhill_ massachusetts_ usa,31
58536,nice_ alpes maritimes_ france,32
28800,03770 el verger_ (alacant)_ spain,69
64800,hudson_ new hampshire_ usa,33
201126,holly springs_ north carolina_ usa,32
187052,ankara_ n/a_ turkey,34
124895,prairieton_ indiana_ usa,27
144314,monroe_ washington_ usa,43
5036,rosario_ n/a_ argentina,47
249237,eatontown_ new jersey_ usa,36
52901,elk grove_ california_ usa,50
51559,helotes_ texas_ usa,54
34374,richmond_ indiana_ usa,55
70059,taranto_ puglia_ italy,31
19562,roswell_ georgia_ usa,54
47278,singapore_ n/a_ singapore,17
248787,wokingham_ england_ united kingdom,25
94333,calgary_ alberta_ canada,28
186881,donostia_ euskal herria_ spain,24
181250,mountain view_ california_ usa,31
20449,ozark_ missouri_ usa,33
64423,bellevue_ washington_ usa,19
79965,simmern_ rheinland-pfalz_ germany,19
90389,warsaw_ missouri_ usa,61
230840,daytona beach_ florida_ usa,22
4785,litchfield_ connecticut_ usa,30
98876,bath_ n/a_ united kingdom,21
161711,melbourne_ victoria_ australia,24
198412,waretown_ new jersey_ usa,17
165553,milan_ lombardia_ italy,24
8286,new york_ new york_ usa,37
8016,tallahassee_ florida_ usa,38
149781,panama city_ florida_ usa,40
118181,upton_ massachusetts_ usa,55
51956,barcelona_ barcelona_ spain,31
26439,oslo_ oslo_ norway,35
202318,alicante_ alicante_ spain,26
73572,trieste_ friuli venezia giulia_ italy,32
150277,bilbao_ bizkaia_ spain,38
140487,south shields_ tyne & wear_ england,69
175215,fountain valley_ california_ usa,23
176921,bluewater_ queensland_ australia,27
152720,richmond_ virginia_ usa,70
88441,luque_ central_ paraguay,16
225466,north vancouver_ british columbia_ canada,40
155036,maumelle_ arkansas_ usa,61
187613,olympia_ washington_ usa,19
87387,lexington_ missouri_ usa,20
33871,akron_ ohio_ usa,23
15494,asheville_ north carolina_ usa,46
256576,reschigliano di campodarsego_ wyoming_ italy,21
217632,tehran_ teh_ iran,24
3875,glasgow_ scotland_ united kingdom,22
44253,san juan_ san juan_ argentina,28
136538,san francisco_ california_ usa,22
114412,sacville_ nova scotia_ canada,27
153190,rome_ lazio_ italy,34
116577,powhatan_ virginia_ usa,41
264143,dallas_ texas_ usa,54
230427,paderborn_ nordrhein-westfalen_ germany,28
222455,hildesheim_ niedersachsen_ germany,22
263612,caringbah_ new south wales_ australia,51
236295,gresham_ oregon_ usa,35
87902,valencia_ comunidad valenciana_ spain,47
12592,badalona_ barcelona_ spain,15
238778,trieste_ friuli venezia giulia_ italy,26
197438,milano_ lombardia_ italy,40
43416,paris_ ile de france_ france,23
181739,athens_ attiki_ greece,18
111109,buford_ georgia_ usa,28
167739,adliswil_ zurich_ switzerland,29
171841,cullman_ alabama_ usa,36
194534,ontario_ california_ usa,40
37494,fayetteville_ georgia_ usa,49
39535,kirkcaldy_ scotland_ united kingdom,68
7584,norwich_ england_ united kingdom,21
64942,barcelona_ catalunya_ spain,31
244443,siegburg_ nordrhein-westfalen_ germany,20
106755,gillingham_ england_ united kingdom,31
133653,kyoto_ kansai_ japan,24
23791,golden_ colorado_ usa,36
168060,toronto_ ontario_ canada,56
171669,hot springs_ south dakota_ usa,49
245245,wellington_ florida_ usa,55
154268,gelnhausen_ hessen_ germany,57
56568,mt. angel_ oregon_ usa,54
153984,mainz_ rheinland-pfalz_ germany,32
40444,g�e�es - bizkaia_ pais vasco_ spain,36
245456,paris_ france_ france,37
90680,sausalito_ california_ usa,45
187618,kingston_ ontario_ canada,34
177867,singapore_ n/a_ singapore,29
112900,birmingham_ alabama_ usa,45
131260,chicago_ illinois_ usa,24
7648,union grove_ wisconsin_ usa,45
323,seattle_ washington_ usa,23
163142,maia_ _,30
22342,berga_ barcelona_ spain,33
209480,toronto_ ontario_ canada,33
106924,lenoir_ north carolina_ usa,37
260171,oulu/ii_ oulunl��ni/suomi_ finland,16
93688,minnetonka_ mn_ usa,61
106438,perth_ western australia_ australia,15
196079,chelsea_ quebec_ canada,46
119966,caledonia_ michigan_ usa,26
169649,milton keynes_ england_ united kingdom,29
94126,ibbenbueren_ nordrhein-westfalen_ germany,27
251549,hobart_ alberta_ australia,51
135803,st. louis_ missouri_ usa,50
105127,wiesbaden_ hessen_ germany,20
160932,new york_ new york_ usa,57
89021,budapest_ budapest_ hungary,24
149382,link�ping_ n/a_ sweden,30
208231,round rock_ texas_ usa,36
194552,n/a_ n/a_ singapore,45
181857,tomar_ n/a_ portugal,22
114318,durham_ north carolina_ usa,29
221417,mendoza_ mendoza_ argentina,30
106766,edmonton_ alberta_ canada,25
108537,dijon_ bourgogne_ france,37
64458,delton_ michigan_ usa,38
99402,manistee_ michigan_ usa,73
78730,lisboa_ lisboa_ portugal,20
40364,woodhaven_ michigan_ usa,57
150455,derby_ england_ united kingdom,48
109110,kensington_ maryland_ usa,54
149928,philadlpehia_ pennsylvania_ usa,49
53128,wellington_ n/a_ new zealand,41
151465,wigan_ england_ united kingdom,55
47291,washington_ dc_ usa,32
10077,bremen_ bremen_ germany,50
39955,murcia_ murcia_ spain,24
125871,manchester_ missouri_ usa,51
16816,pinecrest_ florida_ usa,48
123139,los alamos_ new mexico_ usa,20
149874,la plata_ buenos aires_,20
5039,mankato_ minnesota_ usa,17
26386,columbia_ south carolina_ usa,24
161684,canton_ ohio_ usa,34
98685,tucson_ arizona_ usa,66
230062,paris_ paris_ france,26
262598,sierra vista_ arizona_ usa,62
115611,beijing_ beijing_ china,26
115308,victoria_ british columbia_ canada,48
61914,granada_ andalucia_ spain,26
227114,chico_ california_ usa,51
262382,porto_ porto_ portugal,34
7044,stockton-on-tees_ stockton-on-tees_ united kingdom,44
235442,gasteiz_ euskal herria_ spain,21
153229,east atlantic beach_ new york_ usa,64
41615,feilding_ \n/a\_ new zealand,39
273355,melzo_ lombardia_ italy,30
178520,vienna_ maryland_ usa,73
170972,west allis_ wisconsin_ usa,28
27943,worms_ rheinland-pfalz_ germany,41
124495,valencia_ \n/a\_ spain,28
188486,lakewood_ colorado_ usa,32
107104,memphis_ tennessee_ usa,37
183574,palermo_ sicilia_ italy,31
192762,erdenheim_ pennsylvania_ usa,45
9944,lisle_ illinois_ usa,24
106814,mesa_ arizona_ usa,36
167724,paris_ france_ france,27
159590,london_ london_ united kingdom,31
147062,portland_ oregon_ usa,36
114306,windsor_ ontario_ canada,43
175449,irwell_ canterbury_ new zealand,51
105392,kansas city_ missouri_ usa,61
233221,clinton_ new jersey_ usa,34
169366,clichy_ n/a_ france,34
93725,bend_ oregon_ usa,56
118207,barrington_ illinois_ usa,57
274783,skara_ v�sterg�tland_ sweden,17
268972,visalia_ california_ usa,44
3460,edmonton_ alberta_ canada,32
141118,le�n_ le�n_ spain,45
96909,norfolk_ virginia_ usa,50
84061,teramo_ abruzzo_ italy,29
191110,halifax_ nova scotia_ canada,31
98580,philadelphia_ pennsylvania_ usa,52
30642,omaha_ nebraska_ usa,18
69063,northants_ n/a_ united kingdom,29
47325,fontana_ california_ usa,47
49797,athens_ georgia_ usa,21
45548,barcelona_ catalunya_ spain,36
26544,woodbridge_ virginia_ usa,37
260321,dortmund_ nordrhein-westfalen_ germany,39
139283,troy_ new york_ usa,50
47064,oxford_ england_ united kingdom,19
76303,karaj_ tehran_ iran,28
139363,oconee_ illinois_ usa,18
126781,harleysville_ pennsylvania_ usa,37
261589,sydney_ new south wales_ australia,61
167492,bochum-wattenscheid_ nordrhein-westfalen_ germany,16
161418,greater london_ london_ united kingdom,24
95514,san francisco_ california_ usa,26
48626,roanoke_ virginia_ usa,34
153756,cirencester_ england_ united kingdom,24
64584,paris_ ile de france_ france,26
222325,neunburg v. wald_ bayern_ germany,28
564,franksville_ wisconsin_ usa,15
48009,mobile_ alabama_ usa,22
264612,buenos aires_ n/a_ argentina,42
256325,halekulani_ new south wales_ australia,40
213974,stuttgart_ baden-wuerttemberg_ germany,51
135505,las flores_ buenos aires_ la argentina,22
121972,pleasanton_ california_ usa,63
77165,navacerrada_ madrid_ spain,31
134291,new orleans_ louisiana_ usa,35
5782,stillwater_ minnesota_ usa,62
74914,stockholm_ n/a_ sweden,42
90677,glen ellyn_ illinois_ usa,17
33433,little rock_ arkansas_ usa,18
159782,dolgellau_ wales_ united kingdom,41
236797,leduc_ alberta_ canada,50
88997,bellevue_ washington_ usa,47
88871,lawrence_ kansas_ usa,43
123671,pendleton_ oregon_ usa,29
156688,avalon_ new jersey_ usa,29
71912,hospitalet ll. barcelona_ barcelona_ spain,38
236394,kenmore_ new york_ usa,33
130358,lawrenceville_ georgia_ usa,35
185564,cordoba_ cordoba_ argentina,44
212022,milan_ michigan_ usa,48
181868,eastbourne_ england_ united kingdom,49
64496,irvine_ scotland_ united kingdom,57
196477,philadelphia_ pennsylvania_ usa,37
273758,teruel_ n/a_ spain,22
181980,karlsruhe_ baden-wuerttemberg_ germany,20
131724,milano_ lombardia_ italy,28
203596,dongying_ shangdong province_ china,23
25390,lynnwood_ washington_ usa,40
84353,leipzig_ sachsen_ germany,24
18610,englewood_ new jersey_ usa,14
63452,westfield_ massachusetts_ usa,20
193897,owasso_ oklahoma_ usa,32
80857,rainbow lake_ alberta_ canada,15
241064,cambridge_ cambridgeshire_ united kingdom,33
216253,new york_ new york_ usa,35
228766,queensland_ brisbane_ australia,35
101799,leipzig_ sachsen_ germany,60
